"","Plot","Quad","Type","Num","Species","Confidence","Dead.Stump","SA.Height_cm","SA.BD_cm","SA.Stems","DBH_cm","X_cm","Y_cm","Notes","iNum","Point","dbh","Basal.Area","Dead","Live","Topkill","gCrown","Survival","Epicormic","Apical","NPoints","bSprout","Year"
"4337","PPW1346","C3","TS",5109.2,"AMOCAL",1,NA,174,1.87,5,NA,338,145,NA,5109,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4349","PPW1346","C4","TR",5128.1,"AMOCAL",1,NA,NA,NA,NA,1.16,415,415,NA,5128,0.100000000000364,1.16,1.05683176866761,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4350","PPW1346","C4","TR",5128.3,"AMOCAL",1,NA,NA,NA,NA,1.09,415,415,NA,5128,0.300000000000182,1.09,0.933131557932508,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4351","PPW1346","C4","TS",5128.4,"AMOCAL",1,NA,200,1.55,13,NA,415,415,NA,5128,0.399999999999636,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4358","PPW1346","D4","TR",5143.1,"UMBCAL",1,NA,NA,NA,NA,5.33,308,28,NA,5143,0.100000000000364,5.33,22.3122978841418,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4359","PPW1346","D4","TR",5143.2,"UMBCAL",1,NA,NA,NA,NA,3.44,308,28,NA,5143,0.199999999999818,3.44,9.29408770638004,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4360","PPW1346","D4","TR",5143.3,"UMBCAL",1,NA,NA,NA,NA,1.95,308,28,NA,5143,0.300000000000182,1.95,2.9864765163188,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4361","PPW1346","D4","TS",5143.4,"UMBCAL",1,NA,145,2.28,1,NA,308,28,NA,5143,0.399999999999636,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4363","PPW1346","D3","TS",5144.1,"UMBCAL",1,NA,89,0.72,2,NA,343,460,NA,5144,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4367","PPW1346","D2","TR",5133.1,"UMBCAL",1,NA,NA,NA,NA,1.02,142,194,"CHANGED TYPE TO TR; 21030604 MFO",5133,0.100000000000364,1.02,0.817128249198705,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4368","PPW1346","D2","TS",5133.2,"UMBCAL",1,NA,96,1.54,1,NA,142,194,"CHANGED TYPE TO TS; 21030604 MFO",5133,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4370","PPW1346","D2","TR",5134.1,"UMBCAL",1,NA,NA,NA,NA,1.82,230,143,NA,5134,0.100000000000364,1.82,2.60155287643771,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4371","PPW1346","D2","TS",5134.2,"UMBCAL",1,NA,61,1.04,3,NA,230,143,NA,5134,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4373","PPW1346","D2","TS",5125.1,"UMBCAL",1,NA,80,1.56,1,NA,128,130,"ASSUMED ID- MISSING",5125,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4379","PPW1346","D1","TR",5152.1,"HETARB",1,NA,NA,NA,NA,1.76,230,330,"MOVED FROM BD TO DBH",5152,0.100000000000364,1.76,2.43284935093994,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4382","PPW1346","D1","TR",5146.1,"HETARB",1,NA,NA,NA,NA,2.26,180,430,NA,5146,0.100000000000364,2.26,4.01149965936881,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4383","PPW1346","D1","TR",5146.2,"HETARB",1,NA,NA,NA,NA,1.85,180,430,NA,5146,0.199999999999818,1.85,2.68802521422777,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4384","PPW1346","D1","TR",5146.3,"HETARB",1,NA,NA,NA,NA,1.83,180,430,NA,5146,0.300000000000182,1.83,2.63021990940171,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4385","PPW1346","D1","TR",5146.4,"HETARB",1,NA,NA,NA,NA,1.12,180,430,NA,5146,0.399999999999636,1.12,0.985203456165759,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4386","PPW1346","D1","TS",5146.5,"HETARB",1,NA,89,0.68,2,NA,180,430,NA,5146,0.5,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4389","PPW1346","D1","TR",5136.1,"QUEAGR",1,NA,NA,NA,NA,1.05,413,143,NA,5136,0.100000000000364,1.05,0.865901475145687,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4391","PPW1346","D2","TR",5145.1,"HETARB",1,NA,NA,NA,NA,3.82,420,90,NA,5145,0.100000000000364,3.82,11.4608441595609,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4392","PPW1346","D2","TR",5145.2,"HETARB",1,NA,NA,NA,NA,3.34,420,90,NA,5145,0.199999999999818,3.34,8.76158775159657,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4393","PPW1346","D2","TR",5145.3,"HETARB",1,NA,NA,NA,NA,1.43,420,90,NA,5145,0.300000000000182,1.43,1.60606070433144,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4394","PPW1346","D2","TR",5145.4,"HETARB",1,NA,NA,NA,NA,2.06,420,90,NA,5145,0.399999999999636,2.06,3.33291564619341,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4395","PPW1346","D2","TR",5145.5,"HETARB",1,NA,NA,NA,NA,1.74,420,90,NA,5145,0.5,1.74,2.37787147950211,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4396","PPW1346","D2","TR",5145.6,"HETARB",1,NA,NA,NA,NA,0.88,420,90,NA,5145,0.600000000000364,0.88,0.608212337734984,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4397","PPW1346","D2","TS",5145.7,"HETARB",1,NA,178,1.21,1,NA,420,90,"INPUT 1 - MISSING SA BRANCH NUMBER",5145,0.699999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4432","PPW1347","B3","TR",2963.1,"UMBCAL",1,NA,NA,NA,NA,2.09,370,370,NA,2963,0.099999999999909,2.09,3.43069771753639,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4433","PPW1347","B3","TR",2963.2,"UMBCAL",1,NA,NA,NA,NA,4.9,370,370,NA,2963,0.199999999999818,4.9,18.8574099031727,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4434","PPW1347","B3","TR",2963.3,"UMBCAL",1,NA,NA,NA,NA,3.08,370,370,NA,2963,0.300000000000182,3.08,7.45060113725355,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4435","PPW1347","B3","TR",2963.4,"UMBCAL",1,NA,NA,NA,NA,1.46,370,370,NA,2963,0.400000000000091,1.46,1.674154725098,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4436","PPW1347","B3","TR",2963.5,"UMBCAL",1,NA,NA,NA,NA,2.4,370,370,NA,2963,0.5,2.4,4.5238934211693,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4437","PPW1347","B3","TR",2963.6,"UMBCAL",1,NA,NA,NA,NA,2.49,370,370,NA,2963,0.599999999999909,2.49,4.86954715288052,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4446","PPW1347","B3","TS",3015.1,"UMBCAL",1,NA,210,1.14,5,NA,25,253,NA,3015,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4453","PPW1347","B2","TR",2978.1,"UMBCAL",1,NA,NA,NA,NA,1.83,430,255,NA,2978,0.099999999999909,1.83,2.63021990940171,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4457","PPW1347","B2","TS",2975.1,"UMBCAL",1,NA,98,0.49,1,NA,155,139,NA,2975,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4464","PPW1347","B1","TS",2985.1,"UMBCAL",1,NA,200,1.08,1,NA,365,305,NA,2985,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4474","PPW1347","C1","TS",2998.1,"QUEAGR",1,NA,59,0.28,50,NA,323,23,"MANY MANY BRANCHES, COULD BE ASSOCIATED WITH ANYONE OF 2966, 2998 OR 2997",2998,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4485","PPW1347","C2","TS",3030.1,"UMBCAL",1,NA,NA,NA,NA,2.13,248,487,NA,3030,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4486","PPW1347","C2","TS",3041.1,"AMOCAL",0,NA,235,1.27,1,NA,21,375,"NAPA FALSE INDIDGO, MAY HAVE >2 STEMS?",3041,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4520","PPW1347","D3","TS",3029.1,"UMBCAL",1,NA,113,1.4,1,NA,36,8,NA,3029,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4538","PPW1347","D1","TS",3048.1,"UMBCAL",1,NA,52,0.68,2,NA,396,70,NA,3048,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4542","PPW1347","D1","TS",3027.1,"QUEAGR",1,NA,115,0.49,3,NA,203,4,"OUTSIDE OF THE PLOT",3027,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4543","PPW1347","D1","TS",3026.1,"UMBCAL",1,NA,111,0.59,4,NA,95,21,NA,3026,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4547","PPW1348","A1","TS",3063.1,"QUEKEL",0,NA,92,0.99,4,NA,266,27,NA,3063,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4550","PPW1348","A1","TR",3102.1,"HETARB",1,NA,NA,NA,NA,1.82,231,240,NA,3102,0.099999999999909,1.82,2.60155287643771,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4551","PPW1348","A1","TR",3102.2,"HETARB",1,NA,NA,NA,NA,3.74,231,240,NA,3102,0.199999999999818,3.74,10.9858353503381,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4552","PPW1348","A1","TR",3102.3,"HETARB",1,NA,NA,NA,NA,2.94,231,240,NA,3102,0.300000000000182,2.94,6.78866756514218,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4553","PPW1348","A1","TR",3102.4,"HETARB",1,NA,NA,NA,NA,1.13,231,240,NA,3102,0.400000000000091,1.13,1.0028749148422,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4554","PPW1348","A1","TS",3102.5,"HETARB",1,NA,92,1.16,3,NA,231,240,NA,3102,0.5,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4569","PPW1348","A2","TS",3153.1,"AMOCAL",1,NA,200,1.28,8,NA,228,425,NA,3153,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4575","PPW1348","A3","TS",3111.1,"AMOCAL",1,NA,NA,NA,NA,1.41,158,72,NA,3111,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4597","PPW1348","A4","TR",3118.1,"UMBCAL",1,NA,NA,NA,NA,2.35,442,23,NA,3118,0.099999999999909,2.35,4.33736135736241,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4609","PPW1348","A4","TS",3124.1,"AMOCAL",1,NA,NA,NA,NA,1.14,353,441,NA,3124,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4610","PPW1348","A4","TS",3124.2,"AMOCAL",1,NA,200,1.57,14,NA,353,441,NA,3124,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4625","PPW1348","B3","TR",3144.1,"QUEGAR",0,NA,NA,NA,NA,17.2,260,426,"was agri- mkqc2023",3144,0.099999999999909,17.2,232.352192659501,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4639","PPW1348","B2","TR",3090.1,"QUEGAR",0,NA,NA,NA,NA,15.1,30,130,NA,3090,0.099999999999909,15.1,179.078635236252,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4640","PPW1348","B2","TR",3090.2,"QUEGAR",0,NA,NA,NA,NA,15.7,30,130,NA,3090,0.199999999999818,15.7,193.592793295837,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4641","PPW1348","B2","TR",3090.3,"QUEGAR",0,NA,NA,NA,NA,14.4,30,130,NA,3090,0.300000000000182,14.4,162.860163162095,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4642","PPW1348","B2","TR",3090.4,"QUEGAR",0,NA,NA,NA,NA,15.25,30,130,NA,3090,0.400000000000091,15.25,182.654160375119,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4646","PPW1348","B1","TR",3152.1,"HETARB",1,NA,NA,NA,NA,3.7,214,382,NA,3152,0.099999999999909,3.7,10.7521008569111,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4647","PPW1348","B1","TR",3152.2,"HETARB",1,NA,NA,NA,NA,2.47,214,382,NA,3152,0.199999999999818,2.47,4.79163565507149,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4648","PPW1348","B1","TR",3152.3,"HETARB",1,NA,NA,NA,NA,1.4,214,382,NA,3152,0.300000000000182,1.4,1.539380400259,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4649","PPW1348","B1","TR",3152.4,"HETARB",1,NA,NA,NA,NA,2.76,214,382,NA,3152,0.400000000000091,2.76,5.9828490494964,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4650","PPW1348","B1","TR",3152.5,"HETARB",1,NA,NA,NA,NA,2.83,214,382,NA,3152,0.5,2.83,6.29017535083382,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4651","PPW1348","B1","TS",3152.6,"HETARB",1,NA,200,1.14,9,NA,214,382,NA,3152,0.599999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4707","PPW1348","C4","TR",3223.1,"HETARB",1,NA,NA,NA,NA,1.49,446,360,NA,3223,0.099999999999909,1.49,1.74366246255867,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4708","PPW1348","C4","TS",3223.2,"HETARB",1,NA,150,0.96,4,NA,446,360,NA,3223,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4711","PPW1348","C4","TR",3225.1,"HETARB",1,NA,NA,NA,NA,3.6,270,330,"Along ground DBH at 155cm, mostly buried",3225,0.099999999999909,3.6,10.1787601976309,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4712","PPW1348","C4","TS",3225.2,"HETARB",1,NA,210,1.57,10,NA,270,330,NA,3225,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4724","PPW1348","D1","TR",3263.1,"HETARB",1,NA,NA,NA,NA,1.64,277,236,NA,3263,0.099999999999909,1.64,2.11240690027378,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4725","PPW1348","D1","TR",3263.2,"HETARB",1,NA,NA,NA,NA,1.5,277,236,NA,3263,0.199999999999818,1.5,1.76714586764426,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4726","PPW1348","D2","TS",3263.3,"HETARB",1,NA,NA,NA,NA,NA,277,236,"3263.3 was removed was og note on .0 MK adding it back in bc it was founf and surveyed in 2018",3263,0.300000000000182,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4727","PPW1348","D1","TS",3263.4,"HETARB",1,NA,200,1.21,1,NA,277,236,NA,3263,0.400000000000091,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4728","PPW1348","D1","TR",3263.5,"HETARB",1,NA,NA,NA,NA,1.42,277,236,NA,3263,0.5,1.42,1.58367685667461,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4729","PPW1348","D1","TR",3263.6,"HETARB",1,NA,NA,NA,NA,1.07,277,236,NA,3263,0.599999999999909,1.07,0.899202357273739,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4737","PPW1348","D1","TR",3195.1,"HETARB",1,NA,NA,NA,NA,1.8,430,445,NA,3195,0.099999999999909,1.8,2.54469004940773,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4738","PPW1348","D1","TR",3195.2,"HETARB",1,NA,NA,NA,NA,1.18,430,445,NA,3195,0.199999999999818,1.18,1.09358840271461,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4739","PPW1348","D1","TS",3195.3,"HETARB",1,NA,200,2.13,12,NA,430,445,NA,3195,0.300000000000182,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4745","PPW1348","D2","TS",3189.1,"AMOCAL",1,NA,111,0.79,6,NA,188,18,NA,3189,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4747","PPW1348","D2","TR",3252.1,"HETARB",1,NA,NA,NA,NA,1.05,53,125,NA,3252,0.099999999999909,1.05,0.865901475145687,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4748","PPW1348","D2","TR",3252.2,"HETARB",1,NA,NA,NA,NA,3.37,53,125,NA,3252,0.199999999999818,3.37,8.91968840188848,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4749","PPW1348","D2","TR",3252.3,"HETARB",1,NA,NA,NA,NA,2,53,125,NA,3252,0.300000000000182,2,3.14159265358979,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4750","PPW1348","D2","TR",3252.4,"HETARB",1,NA,NA,NA,NA,1.16,53,125,NA,3252,0.400000000000091,1.16,1.05683176866761,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4751","PPW1348","D2","TS",3252.5,"HETARB",1,NA,142,0.64,3,NA,53,125,NA,3252,0.5,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4758","PPW1348","D2","TR",3186.1,"HETARB",1,NA,NA,NA,NA,3.06,414,355,NA,3186,0.099999999999909,3.06,7.35415424278835,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4759","PPW1348","D2","TR",3186.2,"HETARB",1,NA,NA,NA,NA,1.16,414,355,NA,3186,0.199999999999818,1.16,1.05683176866761,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4784","PPW1349","A1","TR",4016.1,"NOTDEN",1,NA,NA,NA,NA,17.2,201,417,NA,4016,0.099999999999909,17.2,232.352192659501,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4810","PPW1350","A1","TR",4196.1,"HETARB",1,NA,NA,NA,NA,1.12,170,115,NA,4196,0.100000000000364,1.12,0.985203456165759,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4811","PPW1350","A1","TR",4196.2,"HETARB",1,NA,NA,NA,NA,1,170,115,NA,4196,0.199999999999818,1,0.785398163397448,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4812","PPW1350","A1","TS",4196.3,"HETARB",1,NA,200,0.9,9,NA,170,115,NA,4196,0.300000000000182,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4834","PPW1350","A3","TR",4168.1,"QUEKEL",1,NA,NA,NA,NA,16,417,354,NA,4168,0.100000000000364,16,201.061929829747,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4835","PPW1350","A3","TR",4168.2,"QUEKEL",1,NA,NA,NA,NA,11.7,417,354,NA,4168,0.199999999999818,11.7,107.513154587477,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4838","PPW1350","A3","TR",4181.1,"HETARB",1,NA,NA,NA,NA,1,223,470,NA,4181,0.100000000000364,1,0.785398163397448,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4839","PPW1350","A3","TS",4181.2,"HETARB",1,NA,210,1.86,5,NA,223,470,NA,4181,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4842","PPW1350","A4","TR",4198.1,"HETARB",1,NA,NA,NA,NA,1.43,153,472,NA,4198,0.100000000000364,1.43,1.60606070433144,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4843","PPW1350","A4","TS",4198.2,"HETARB",1,NA,230,2.62,6,NA,153,472,NA,4198,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4849","PPW1350","A4","TR",4199.1,"HETARB",1,NA,NA,NA,NA,1.54,436,315,NA,4199,0.100000000000364,1.54,1.86265028431339,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4850","PPW1350","A4","TR",4199.2,"HETARB",1,NA,NA,NA,NA,1.02,436,315,NA,4199,0.199999999999818,1.02,0.817128249198705,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4851","PPW1350","A4","TS",4199.3,"HETARB",1,NA,210,1.08,5,NA,436,315,NA,4199,0.300000000000182,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4853","PPW1350","B4","TR",4088.1,"HETARB",1,NA,NA,NA,NA,2.02,100,494,"NO 4088.3",4088,0.099999999999909,2.02,3.20473866592695,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4854","PPW1350","B4","TR",4088.2,"HETARB",1,NA,NA,NA,NA,1.24,100,494,"NO 4088.3",4088,0.199999999999818,1.24,1.20762821603992,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4855","PPW1350","B4","TS",4088.4,"HETARB",1,NA,193,0.95,6,NA,100,494,"NO 4088.3",4088,0.400000000000091,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4863","PPW1350","B3","TS",4096.1,"HETARB",1,NA,200,1.23,7,NA,378,57,NA,4096,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4865","PPW1350","B3","TS",4099.1,"HETARB",1,NA,113,0.66,2,NA,-499,-499,NA,4099,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4868","PPW1350","B2","TS",4201.1,"HETARB",1,NA,200,2.2,13,NA,265,368,NA,4201,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4870","PPW1350","B2","TS",4095.1,"HETARB",1,NA,195,1.14,2,NA,177,432,NA,4095,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4872","PPW1350","B2","TS",4094.1,"HETARB",1,NA,150,0.73,3,NA,105,466,NA,4094,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4924","PPW1350","C2","TR",4260.1,"HETARB",1,NA,NA,NA,NA,1.87,120,445,NA,4260,0.100000000000364,1.87,2.74645883758454,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4957","PPW1350","C3","TR",4098.1,"HETARB",1,NA,NA,NA,NA,1.01,19,356,NA,4098,0.100000000000364,1.01,0.801184666481737,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4958","PPW1350","C3","TR",4098.2,"HETARB",1,NA,NA,NA,NA,1.45,19,356,NA,4098,0.199999999999818,1.45,1.65129963854314,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4959","PPW1350","C3","TS",4098.3,"HETARB",1,NA,112,3.45,7,NA,19,356,NA,4098,0.300000000000182,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4962","PPW1350","D4","TR",4289.1,"HETARB",1,NA,NA,NA,NA,1.29,96,433,NA,4289,0.100000000000364,1.29,1.30698108370969,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4963","PPW1350","D4","TR",4289.2,"HETARB",1,NA,NA,NA,NA,2.26,96,433,NA,4289,0.199999999999818,2.26,4.01149965936881,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4964","PPW1350","D4","TR",4289.3,"HETARB",1,NA,NA,NA,NA,1.6,96,433,NA,4289,0.300000000000182,1.6,2.01061929829747,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4965","PPW1350","D4","TR",4289.4,"HETARB",1,NA,NA,NA,NA,1.14,96,433,NA,4289,0.399999999999636,1.14,1.02070345315132,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4966","PPW1350","D4","TR",4289.5,"HETARB",1,NA,NA,NA,NA,1.02,96,433,NA,4289,0.5,1.02,0.817128249198705,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4967","PPW1350","D4","TR",4289.6,"HETARB",1,NA,NA,NA,NA,1.74,96,433,NA,4289,0.600000000000364,1.74,2.37787147950211,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4968","PPW1350","D4","TR",4289.7,"HETARB",1,NA,NA,NA,NA,1.03,96,433,NA,4289,0.699999999999818,1.03,0.833228911548353,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4969","PPW1350","D4","TR",4289.8,"HETARB",1,NA,NA,NA,NA,1.58,96,433,NA,4289,0.800000000000182,1.58,1.96066797510539,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4970","PPW1350","D4","TR",4289.9,"HETARB",1,NA,NA,NA,NA,1.56,96,433,NA,4289,0.899999999999636,1.56,1.91134497044403,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4971","PPW1350","D4","TS",4289.11,"HETARB",1,NA,230,0.97,8,NA,96,433,"TREE TAG IS BRANCH 10 - CHANGED TO 11 BECAUSE OF REVERSION TO POINT 1",4289,0.109999999999673,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4974","PPW1350","D4","TR",4291.1,"HETARB",1,NA,NA,NA,NA,1.07,374,163,NA,4291,0.100000000000364,1.07,0.899202357273739,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4975","PPW1350","D4","TR",4291.2,"HETARB",1,NA,NA,NA,NA,1.73,374,163,NA,4291,0.199999999999818,1.73,2.35061816323222,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4976","PPW1350","D4","TR",4291.3,"HETARB",1,NA,NA,NA,NA,1.35,374,163,NA,4291,0.300000000000182,1.35,1.43138815279185,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4977","PPW1350","D4","TS",4291.4,"HETARB",1,NA,200,1.51,7,NA,374,163,NA,4291,0.399999999999636,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4981","PPW1350","D4","TR",4299.1,"HETARB",1,NA,NA,NA,NA,1.31,221,28,NA,4299,0.100000000000364,1.31,1.34782178820636,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4982","PPW1350","D4","TR",4299.2,"HETARB",1,NA,NA,NA,NA,1.11,221,28,NA,4299,0.199999999999818,1.11,0.967689077121996,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4983","PPW1350","D4","TR",4299.3,"HETARB",1,NA,NA,NA,NA,3.63,221,28,NA,4299,0.300000000000182,3.63,10.3491130592718,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4984","PPW1350","D4","TR",4299.4,"HETARB",1,NA,NA,NA,NA,2.89,221,28,NA,4299,0.399999999999636,2.89,6.55972400051183,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4985","PPW1350","D4","TR",4299.5,"HETARB",1,NA,NA,NA,NA,2.19,221,28,NA,4299,0.5,2.19,3.7668481314705,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4986","PPW1350","D4","TS",4299.6,"HETARB",1,NA,200,1.46,14,NA,221,28,NA,4299,0.600000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4996","PPW1350","D3","TS",4301.1,"HETARB",1,NA,130,0.65,12,NA,380,267,NA,4301,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"5013","PPW1350","D2","TS",4315.1,"HETARB",1,NA,200,1.77,3,NA,246,372,"1.7 IN BDH COLUMN ???",4315,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
